category,category_minor,authors,title,year,volume,issue,pages,url_abstract,url_extract,url_fulltext,url_fullpdf,url_abstract_is_duplicate,download_abstract,download_fullpdf
This Week in PNAS,nan,nan,In This Issue,2014,111,19,6853-6854,http://www.pnas.org/content/111/19/6853.abstract,nan,http://www.pnas.org/content/111/19/6853.full,http://www.pnas.org/content/111/19/6853.full.pdf,,yes,
Letters (Online Only),nan,"Andrew Gelman, Christian P. Robert",Revised evidence for statistical standards,2014,111,19,E1933,http://www.pnas.org/content/111/19/E1933.abstract,nan,http://www.pnas.org/content/111/19/E1933.full,http://www.pnas.org/content/111/19/E1933.full.pdf,,yes,
Letters (Online Only),nan,"Jean Gaudart, Laetitia Huiart, Paul J. Milligan, Rodolphe Thiebaut, Roch Giorgi","Reproducibility issues in science, is",2014,111,19,E1934,http://www.pnas.org/content/111/19/E1934.abstract,nan,http://www.pnas.org/content/111/19/E1934.full,http://www.pnas.org/content/111/19/E1934.full.pdf,,yes,
Letters (Online Only),nan,"Luis Pericchi, Carlos A. B. Pereira, María-Eglée Pérez",Adaptive revised standards for statistical evidence,2014,111,19,E1935,http://www.pnas.org/content/111/19/E1935.abstract,nan,http://www.pnas.org/content/111/19/E1935.full,http://www.pnas.org/content/111/19/E1935.full.pdf,,yes,
Letters (Online Only),nan,Valen E. Johnson,"Reply to Gelman, Gaudart, Pericchi: More reasons to revise standards for statistical evidence",2014,111,19,E1936-E1937,http://www.pnas.org/content/111/19/E1936.abstract,nan,http://www.pnas.org/content/111/19/E1936.full,http://www.pnas.org/content/111/19/E1936.full.pdf,,yes,
Letters (Online Only),nan,André van Hoorn,Significance of attitudinal experiments,2014,111,19,E1938,http://www.pnas.org/content/111/19/E1938.abstract,nan,http://www.pnas.org/content/111/19/E1938.full,http://www.pnas.org/content/111/19/E1938.full.pdf,,yes,
Letters (Online Only),nan,Ryan D. Enos,Reply to van Hoorn: Pitfalls of narrow interpretations of significance,2014,111,19,E1939,http://www.pnas.org/content/111/19/E1939.abstract,nan,http://www.pnas.org/content/111/19/E1939.full,http://www.pnas.org/content/111/19/E1939.full.pdf,,yes,
Inner Workings,nan,Mark Schrope,Sea star wasting,2014,111,19,6855,http://www.pnas.org/content/111/19/6855.abstract,nan,http://www.pnas.org/content/111/19/6855.full,http://www.pnas.org/content/111/19/6855.full.pdf,,yes,
Commentaries,nan,Werner Aeschbach-Hertig,Radiokrypton dating finally takes off,2014,111,19,6856-6857,http://www.pnas.org/content/111/19/6856.abstract,nan,http://www.pnas.org/content/111/19/6856.full,http://www.pnas.org/content/111/19/6856.full.pdf,,yes,
Commentaries,nan,Mark A. Wilson,Metabolic role for yeast DJ-1 superfamily proteins,2014,111,19,6858-6859,http://www.pnas.org/content/111/19/6858.abstract,nan,http://www.pnas.org/content/111/19/6858.full,http://www.pnas.org/content/111/19/6858.full.pdf,,yes,
Commentaries,nan,"Ya-Chi Ho, Gregory M. Laird, Robert F. Siliciano",Measuring reversal of HIV-1 latency ex vivo using cells from infected individuals,2014,111,19,6860-6861,http://www.pnas.org/content/111/19/6860.abstract,nan,http://www.pnas.org/content/111/19/6860.full,http://www.pnas.org/content/111/19/6860.full.pdf,,yes,
PNAS Plus Significance Statements,nan,nan,PNAS Plus Significance Statements,2014,111,19,6862-6864,http://www.pnas.org/content/111/19/6862.abstract,nan,http://www.pnas.org/content/111/19/6862.full,http://www.pnas.org/content/111/19/6862.full.pdf,,yes,
Physical Sciences,Applied Physical Sciences,"Jinzhou Yuan, David M. Raizen, Haim H. Bau",Gait synchronization in,2014,111,19,6865-6870,http://www.pnas.org/content/111/19/6865.abstract,nan,http://www.pnas.org/content/111/19/6865.full,http://www.pnas.org/content/111/19/6865.full.pdf,,yes,
Physical Sciences,Astronomy,"Hanno Rein, Yuka Fujii, David S. Spiegel",Some inconvenient truths about biosignatures involving two chemical species on Earth-like exoplanets,2014,111,19,6871-6875,http://www.pnas.org/content/111/19/6871.abstract,nan,http://www.pnas.org/content/111/19/6871.full,http://www.pnas.org/content/111/19/6871.full.pdf,,yes,
Physical Sciences,"Earth, Atmospheric, and Planetary Sciences","Christo Buizert, Daniel Baggenstos, Wei Jiang, Roland Purtschert, Vasilii V. Petrenko, Zheng-Tian Lu, Peter Müller, Tanner Kuhl, James Lee, Jeffrey P. Severinghaus, Edward J. Brook, Noah S. Diffenbaugh",Radiometric,2014,111,19,6876-6881,http://www.pnas.org/content/111/19/6876.abstract,nan,http://www.pnas.org/content/111/19/6876.full,http://www.pnas.org/content/111/19/6876.full.pdf,,yes,
Physical Sciences,"Earth, Atmospheric, and Planetary Sciences","Christopher Bryan Skinner, Noah S. Diffenbaugh",Projected changes in African easterly wave intensity and track in response to greenhouse forcing,2014,111,19,6882-6887,http://www.pnas.org/content/111/19/6882.abstract,nan,http://www.pnas.org/content/111/19/6882.full,http://www.pnas.org/content/111/19/6882.full.pdf,,yes,
Physical Sciences,Engineering,"Aaron M. Streets, Xiannian Zhang, Chen Cao, Yuhong Pang, Xinglong Wu, Liang Xiong, Lu Yang, Yusi Fu, Liang Zhao, Fuchou Tang, Yanyi Huang",Microfluidic single-cell whole-transcriptome sequencing,2014,111,19,7048-7053,http://www.pnas.org/content/111/19/7048.abstract,nan,http://www.pnas.org/content/111/19/7048.full,http://www.pnas.org/content/111/19/7048.full.pdf,,yes,
Physical Sciences,Environmental Sciences,"David J. Janssen, Tim M. Conway, Seth G. John, James R. Christian, Dennis I. Kramer, Tom F. Pedersen, Jay T. Cullen, Minghuai Wang, Renyi Zhang, Steven J. Ghan, Yun Lin, Jiaxi Hu, Bowen Pan, Misti Levy, Jonathan H. Jiang, Mario J. Molina, Christian E. Torgersen, Gene E. Likens, Donald C. Buso, Winsor H. Lowe, Scott W. Bailey",Undocumented water column sink for cadmium in open ocean oxygen-deficient zones,2014,111,19,6888-6893,http://www.pnas.org/content/111/19/6888.abstract,nan,http://www.pnas.org/content/111/19/6888.full,http://www.pnas.org/content/111/19/6888.full.pdf,,yes,
Physical Sciences,Environmental Sciences,"Yuan Wang, Minghuai Wang, Renyi Zhang, Steven J. Ghan, Yun Lin, Jiaxi Hu, Bowen Pan, Misti Levy, Jonathan H. Jiang, Mario J. Molina",Assessing the effects of anthropogenic aerosols on Pacific storm track using a multiscale global climate model,2014,111,19,6894-6899,http://www.pnas.org/content/111/19/6894.abstract,nan,http://www.pnas.org/content/111/19/6894.full,http://www.pnas.org/content/111/19/6894.full.pdf,,yes,
Physical Sciences,Environmental Sciences,"Kevin J. McGuire, Christian E. Torgersen, Gene E. Likens, Donald C. Buso, Winsor H. Lowe, Scott W. Bailey",Network analysis reveals multiscale controls on streamwater chemistry,2014,111,19,7030-7035,http://www.pnas.org/content/111/19/7030.abstract,nan,http://www.pnas.org/content/111/19/7030.full,http://www.pnas.org/content/111/19/7030.full.pdf,,yes,
Physical Sciences,Physics,"Olivier Rivoire, Stanislas Leibler, Jino Im, Arthur J. Freeman, Jisoon Ihm, Hosub Jin, Stefan Thurner, Murray Gell-Mann",A model for the generation and transmission of variations in evolution,2014,111,19,E1940-E1949,http://www.pnas.org/content/111/19/E1940.abstract,nan,http://www.pnas.org/content/111/19/E1940.full,http://www.pnas.org/content/111/19/E1940.full.pdf,,yes,
Physical Sciences,Physics,"Minsung Kim, Jino Im, Arthur J. Freeman, Jisoon Ihm, Hosub Jin",Switchable,2014,111,19,6900-6904,http://www.pnas.org/content/111/19/6900.abstract,nan,http://www.pnas.org/content/111/19/6900.full,http://www.pnas.org/content/111/19/6900.full.pdf,,yes,
Physical Sciences,Physics,"Rudolf Hanel, Stefan Thurner, Murray Gell-Mann",How multiplicity determines entropy and the derivation of the maximum entropy principle for complex systems,2014,111,19,6905-6910,http://www.pnas.org/content/111/19/6905.abstract,nan,http://www.pnas.org/content/111/19/6905.full,http://www.pnas.org/content/111/19/6905.full.pdf,,yes,
Social Sciences,Anthropology,"John M. O’Shea, Ashley K. Lemke, Elizabeth P. Sonnenburg, Robert G. Reynolds, Brian D. Abbott","A 9,000-year-old caribou hunting structure beneath Lake Huron",2014,111,19,6911-6915,http://www.pnas.org/content/111/19/6911.abstract,nan,http://www.pnas.org/content/111/19/6911.full,http://www.pnas.org/content/111/19/6911.full.pdf,,yes,
Social Sciences,Economic Sciences,"Philipp Lergetporer, Silvia Angerer, Daniela Glätzle-Rützler, Matthias Sutter",Third-party punishment increases cooperation in children through (misaligned) expectations and conditional cooperation,2014,111,19,6916-6921,http://www.pnas.org/content/111/19/6916.abstract,nan,http://www.pnas.org/content/111/19/6916.full,http://www.pnas.org/content/111/19/6916.full.pdf,,yes,
Social Sciences,Psychological and Cognitive Sciences,"Devarajan Sridharan, Deepa L. Ramamurthy, Jason S. Schwarz, Eric I. Knudsen, Valentina Sclafani, Annika Paukner, Amanda F. Hamel, Melinda A. Novak, Jerrold S. Meyer, Stephen J. Suomi, Pier Francesco Ferrari",Visuospatial selective attention in chickens,2014,111,19,E2056-E2065,http://www.pnas.org/content/111/19/E2056.abstract,nan,http://www.pnas.org/content/111/19/E2056.full,http://www.pnas.org/content/111/19/E2056.full.pdf,,yes,
Social Sciences,Psychological and Cognitive Sciences,"Elizabeth A. Simpson, Valentina Sclafani, Annika Paukner, Amanda F. Hamel, Melinda A. Novak, Jerrold S. Meyer, Stephen J. Suomi, Pier Francesco Ferrari",Inhaled oxytocin increases positive social behaviors in newborn macaques,2014,111,19,6922-6927,http://www.pnas.org/content/111/19/6922.abstract,nan,http://www.pnas.org/content/111/19/6922.full,http://www.pnas.org/content/111/19/6922.full.pdf,,yes,
Social Sciences,Social Sciences,"Yu Xie, Xiang Zhou, Soong Moon Kang, Michael Restivo, Akshay Patil",Income inequality in today’s China,2014,111,19,6928-6933,http://www.pnas.org/content/111/19/6928.abstract,nan,http://www.pnas.org/content/111/19/6928.full,http://www.pnas.org/content/111/19/6928.full.pdf,,yes,
Social Sciences,Social Sciences,"Arnout van de Rijt, Soong Moon Kang, Michael Restivo, Akshay Patil",Field experiments of success-breeds-success dynamics,2014,111,19,6934-6939,http://www.pnas.org/content/111/19/6934.abstract,nan,http://www.pnas.org/content/111/19/6934.full,http://www.pnas.org/content/111/19/6934.full.pdf,,yes,
Biological Sciences,Applied Biological Sciences,"Sarindr Bhumiratana, Ryan E. Eton, Sevan R. Oungoulian, Leo Q. Wan, Gerard A. Ateshian, Gordana Vunjak-Novakovic, José Luis Ramirez, Nijole Jasinskiene, Anthony A. James, José M. C. Ribeiro, Osvaldo Marinotti, Eric Calvo, Rainer Mittermayr, Joachim Hartinger, Mikaël M. Martino, Kristen M. Lorentz, Susanne Wolbank, Anna Hofmann, Remo A. Largo, Jeffrey S. Marschall, Elena Groppa, Roberto Gianni-Barrera, Martin Ehrbar, Jeffrey A. Hubbell, Heinz Redl, Andrea Banfi","Large, stratified, and mechanically functional human cartilage grown in vitro by mesenchymal condensation",2014,111,19,6940-6945,http://www.pnas.org/content/111/19/6940.abstract,nan,http://www.pnas.org/content/111/19/6940.full,http://www.pnas.org/content/111/19/6940.full.pdf,,yes,
Biological Sciences,Applied Biological Sciences,"Andrezza Campos Chagas, José Luis Ramirez, Nijole Jasinskiene, Anthony A. James, José M. C. Ribeiro, Osvaldo Marinotti, Eric Calvo","Collagen-binding protein, Aegyptin, regulates probing time and blood feeding success in the dengue vector mosquito,",2014,111,19,6946-6951,http://www.pnas.org/content/111/19/6946.abstract,nan,http://www.pnas.org/content/111/19/6946.full,http://www.pnas.org/content/111/19/6946.full.pdf,,yes,
Biological Sciences,Applied Biological Sciences,"Veronica Sacchi, Rainer Mittermayr, Joachim Hartinger, Mikaël M. Martino, Kristen M. Lorentz, Susanne Wolbank, Anna Hofmann, Remo A. Largo, Jeffrey S. Marschall, Elena Groppa, Roberto Gianni-Barrera, Martin Ehrbar, Jeffrey A. Hubbell, Heinz Redl, Andrea Banfi","Long-lasting fibrin matrices ensure stable and functional angiogenesis by highly tunable, sustained delivery of recombinant VEGF",2014,111,19,6952-6957,http://www.pnas.org/content/111/19/6952.abstract,nan,http://www.pnas.org/content/111/19/6952.full,http://www.pnas.org/content/111/19/6952.full.pdf,,yes,
Biological Sciences,Biochemistry,"Svetlana Burmakina, Yong Geng, Yan Chen, Qing R. Fan, Rajib Sengupta, Marcus Cebula, Jianqiang Xu, Jon O. Lundberg, Arne Holmgren, Katarina Johansson, Elias S. J. Arnér, Lingyan Wang, Bishi Fu, Michael A. Berman, Alos Diallo, Martin E. Dorf",Heterodimeric coiled-coil interactions of human GABA,2014,111,19,6958-6963,http://www.pnas.org/content/111/19/6958.abstract,nan,http://www.pnas.org/content/111/19/6958.full,http://www.pnas.org/content/111/19/6958.full.pdf,,yes,
Biological Sciences,Biochemistry,"Irina Pader, Rajib Sengupta, Marcus Cebula, Jianqiang Xu, Jon O. Lundberg, Arne Holmgren, Katarina Johansson, Elias S. J. Arnér",Thioredoxin-related protein of 14 kDa is an efficient L-cystine reductase and S-denitrosylase,2014,111,19,6964-6969,http://www.pnas.org/content/111/19/6964.abstract,nan,http://www.pnas.org/content/111/19/6964.full,http://www.pnas.org/content/111/19/6964.full.pdf,,yes,
Biological Sciences,Biochemistry,"Shitao Li, Lingyan Wang, Bishi Fu, Michael A. Berman, Alos Diallo, Martin E. Dorf",TRIM65 regulates microRNA activity by ubiquitination of TNRC6,2014,111,19,6970-6975,http://www.pnas.org/content/111/19/6970.abstract,nan,http://www.pnas.org/content/111/19/6970.full,http://www.pnas.org/content/111/19/6970.full.pdf,,yes,
Biological Sciences,Biophysics and Computational Biology,"Jérôme J. Lacroix, H. Clark Hyde, Fabiana V. Campos, Francisco Bezanilla",Moving gating charges through the gating pore in a Kv channel voltage sensor,2014,111,19,E1950-E1959,http://www.pnas.org/content/111/19/E1950.abstract,nan,http://www.pnas.org/content/111/19/E1950.full,http://www.pnas.org/content/111/19/E1950.full.pdf,,yes,
Biological Sciences,Biophysics and Computational Biology,"Fei Li, Patricia B. Lutz, Yuliya Pepelyayeva, Elias S. J. Arnér, Craig A. Bayse, Sharon Rozovsky",Redox active motifs in selenoproteins,2014,111,19,6976-6981,http://www.pnas.org/content/111/19/6976.abstract,nan,http://www.pnas.org/content/111/19/6976.full,http://www.pnas.org/content/111/19/6976.full.pdf,,yes,
Biological Sciences,Biophysics and Computational Biology,"Mark R. Ambroso, Balachandra G. Hegde, Ralf Langen",Endophilin A1 induces different membrane shapes using a conformational switch that is regulated by phosphorylation,2014,111,19,6982-6987,http://www.pnas.org/content/111/19/6982.abstract,nan,http://www.pnas.org/content/111/19/6982.full,http://www.pnas.org/content/111/19/6982.full.pdf,,yes,
Biological Sciences,Biophysics and Computational Biology,"Ville R. I. Kaila, Mårten Wikström, Gerhard Hummer","Electrostatics, hydration, and proton transfer dynamics in the membrane domain of respiratory complex I",2014,111,19,6988-6993,http://www.pnas.org/content/111/19/6988.abstract,nan,http://www.pnas.org/content/111/19/6988.full,http://www.pnas.org/content/111/19/6988.full.pdf,,yes,
Biological Sciences,Biophysics and Computational Biology,"Philipp Thomas, Nikola Popović, Ramon Grima",Phenotypic switching in gene regulatory networks,2014,111,19,6994-6999,http://www.pnas.org/content/111/19/6994.abstract,nan,http://www.pnas.org/content/111/19/6994.full,http://www.pnas.org/content/111/19/6994.full.pdf,,yes,
Biological Sciences,Biophysics and Computational Biology,"Michelle K. Mattson-Hoss, Yamato Niitani, Elizabeth A. Gordon, Yonggun Jun, Lee Bardwell, Michio Tomishige, Steven P. Gross",CK2 activates kinesin via induction of a conformational change,2014,111,19,7000-7005,http://www.pnas.org/content/111/19/7000.abstract,nan,http://www.pnas.org/content/111/19/7000.full,http://www.pnas.org/content/111/19/7000.full.pdf,,yes,
Biological Sciences,Cell Biology,"Laura Martínez-Muñoz, Rubén Barroso, Sunniva Y. Dyrhaug, Gemma Navarro, Pilar Lucas, Silvia F. Soriano, Beatriz Vega, Coloma Costas, M. Ángeles Muñoz-Fernández, César Santiago, José Miguel Rodríguez Frade, Rafael Franco, Mario Mellado, Kirsten Remmert, Grzegorz Piszczek, John A. Hammer, Shir Katz, Maayan Doody, Michal Sheffer, Stav Horesh, Alina Molchadsky, Gabriela Koifman, Yoav Shetzer, Naomi Goldfinger, Varda Rotter, Tamar Geiger, Pedro Antas, Teresa Faria Pais, Joshua L. Smalley, Flaviano Giorgini, Tiago Fleming Outeiro",CCR5/CD4/CXCR4 oligomerization prevents HIV-1 gp120,2014,111,19,E1960-E1969,http://www.pnas.org/content/111/19/E1960.abstract,nan,http://www.pnas.org/content/111/19/E1960.full,http://www.pnas.org/content/111/19/E1960.full.pdf,,yes,
Biological Sciences,Cell Biology,"Ikuko Fujiwara, Kirsten Remmert, Grzegorz Piszczek, John A. Hammer",Capping protein regulatory cycle driven by CARMIL and V-1 may promote actin network assembly at protruding edges,2014,111,19,E1970-E1979,http://www.pnas.org/content/111/19/E1970.abstract,nan,http://www.pnas.org/content/111/19/E1970.full,http://www.pnas.org/content/111/19/E1970.full.pdf,,yes,
Biological Sciences,Cell Biology,"Noa Rivlin, Shir Katz, Maayan Doody, Michal Sheffer, Stav Horesh, Alina Molchadsky, Gabriela Koifman, Yoav Shetzer, Naomi Goldfinger, Varda Rotter, Tamar Geiger",Rescue of embryonic stem cells from cellular transformation by proteomic stabilization of mutant p53 and conversion into WT conformation,2014,111,19,7006-7011,http://www.pnas.org/content/111/19/7006.abstract,nan,http://www.pnas.org/content/111/19/7006.full,http://www.pnas.org/content/111/19/7006.full.pdf,,yes,
Biological Sciences,Cell Biology,"Leonor Miller-Fleming, Pedro Antas, Teresa Faria Pais, Joshua L. Smalley, Flaviano Giorgini, Tiago Fleming Outeiro",Yeast DJ-1 superfamily members are required for diauxic-shift reprogramming and cell survival in stationary phase,2014,111,19,7012-7017,http://www.pnas.org/content/111/19/7012.abstract,nan,http://www.pnas.org/content/111/19/7012.full,http://www.pnas.org/content/111/19/7012.full.pdf,,yes,
Biological Sciences,Developmental Biology,"Paulo Ribeiro, Maxine Holder, David Frith, Ambrosius P. Snijders, Nicolas Tapon, Bing-Hsiean Tzeng, Kuan-Rong Lee, Richard J. H. Smith, Kevin P. Campbell, Chien-Chang Chen, Hui Yuan Tang, Sasha C. Makohon-Moore, Samy Salhadar, Rewatee H. Gokhale, Raechel D. Warner, Takashi Koyama, Lynn M. Riddiford, Alexander W. Shingleton, Cristina Manjón, Xavier Franch-Marro, David Martín",Crumbs promotes expanded recognition and degradation by the SCF,2014,111,19,E1980-E1989,http://www.pnas.org/content/111/19/E1980.abstract,nan,http://www.pnas.org/content/111/19/E1980.full,http://www.pnas.org/content/111/19/E1980.full.pdf,,yes,
Biological Sciences,Developmental Biology,"Shin-Shiou Lin, Bing-Hsiean Tzeng, Kuan-Rong Lee, Richard J. H. Smith, Kevin P. Campbell, Chien-Chang Chen",Ca,2014,111,19,E1990-E1998,http://www.pnas.org/content/111/19/E1990.abstract,nan,http://www.pnas.org/content/111/19/E1990.full,http://www.pnas.org/content/111/19/E1990.full.pdf,,yes,
Biological Sciences,Developmental Biology,"Christen Kerry Mirth, Hui Yuan Tang, Sasha C. Makohon-Moore, Samy Salhadar, Rewatee H. Gokhale, Raechel D. Warner, Takashi Koyama, Lynn M. Riddiford, Alexander W. Shingleton",Juvenile hormone regulates body size and perturbs insulin signaling in,2014,111,19,7018-7023,http://www.pnas.org/content/111/19/7018.abstract,nan,http://www.pnas.org/content/111/19/7018.full,http://www.pnas.org/content/111/19/7018.full.pdf,,yes,
Biological Sciences,Developmental Biology,"Enric Ureña, Cristina Manjón, Xavier Franch-Marro, David Martín",Transcription factor E93 specifies adult metamorphosis in hemimetabolous and holometabolous insects,2014,111,19,7024-7029,http://www.pnas.org/content/111/19/7024.abstract,nan,http://www.pnas.org/content/111/19/7024.full,http://www.pnas.org/content/111/19/7024.full.pdf,,yes,
Biological Sciences,Ecology,"Hillary S. Young, Rodolfo Dirzo, Kristofer M. Helgen, Douglas J. McCauley, Sarah A. Billeter, Michael Y. Kosoy, Lynn M. Osikowicz, Daniel J. Salkeld, Truman P. Young, Katharina Dittmar",Declines in large wildlife increase landscape-level prevalence of rodent-borne disease in Africa,2014,111,19,7036-7041,http://www.pnas.org/content/111/19/7036.abstract,nan,http://www.pnas.org/content/111/19/7036.full,http://www.pnas.org/content/111/19/7036.full.pdf,,yes,
Biological Sciences,Evolution,"Arye Harel, Yana Bromberg, Paul G. Falkowski, Debashish Bhattacharya",Evolutionary history of redox metal-binding domains across the tree of life,2014,111,19,7042-7047,http://www.pnas.org/content/111/19/7042.abstract,nan,http://www.pnas.org/content/111/19/7042.full,http://www.pnas.org/content/111/19/7042.full.pdf,,yes,
Biological Sciences,Genetics,"Kerry Hollands, Anastasia Sevostiyanova, Eduardo A. Groisman, Xiannian Zhang, Chen Cao, Yuhong Pang, Xinglong Wu, Liang Xiong, Lu Yang, Yusi Fu, Liang Zhao, Fuchou Tang, Yanyi Huang, Mingming Gao, Chaoming Wu, Hui He, Xuejiang Guo, Zuomin Zhou, Hongyuan Yang, Xinhua Xiao, George Liu, Jiahao Sha, Tyler Fara, Monika Dzieciatkowska, Michael Trejo, Nancy Luong, Kirk C. Hansen, Paul C. Megee",Unusually long-lived pause required for regulation of a Rho-dependent transcription terminator,2014,111,19,E1999-E2007,http://www.pnas.org/content/111/19/E1999.abstract,nan,http://www.pnas.org/content/111/19/E1999.full,http://www.pnas.org/content/111/19/E1999.full.pdf,,yes,
Biological Sciences,Genetics,"Min Jiang, Mingming Gao, Chaoming Wu, Hui He, Xuejiang Guo, Zuomin Zhou, Hongyuan Yang, Xinhua Xiao, George Liu, Jiahao Sha",Lack of testicular seipin causes teratozoospermia syndrome in men,2014,111,19,7054-7059,http://www.pnas.org/content/111/19/7054.abstract,nan,http://www.pnas.org/content/111/19/7054.full,http://www.pnas.org/content/111/19/7054.full.pdf,,yes,
Biological Sciences,Genetics,"Julie Woodman, Tyler Fara, Monika Dzieciatkowska, Michael Trejo, Nancy Luong, Kirk C. Hansen, Paul C. Megee",Cell cycle-specific cleavage of Scc2 regulates its cohesin deposition activity,2014,111,19,7060-7065,http://www.pnas.org/content/111/19/7060.abstract,nan,http://www.pnas.org/content/111/19/7060.full,http://www.pnas.org/content/111/19/7060.full.pdf,,yes,
Biological Sciences,Immunology,"Heon Park, Mark Tsang, Brian M. Iritani, Michael J. Bevan, Takuma Shibata, Misun Hwang, Eun-Hye Kwon, Min Seong Jang, Ryutaro Fukui, Atsuo Kanno, Da-Jung Jung, Myoung Ho Jang, Kensuke Miyake, You-Me Kim",Metabolic regulator Fnip1 is crucial for iNKT lymphocyte development,2014,111,19,7066-7071,http://www.pnas.org/content/111/19/7066.abstract,nan,http://www.pnas.org/content/111/19/7066.full,http://www.pnas.org/content/111/19/7066.full.pdf,,yes,
Biological Sciences,Immunology,"Ji-Won Huh, Takuma Shibata, Misun Hwang, Eun-Hye Kwon, Min Seong Jang, Ryutaro Fukui, Atsuo Kanno, Da-Jung Jung, Myoung Ho Jang, Kensuke Miyake, You-Me Kim",UNC93B1 is essential for the plasma membrane localization and signaling of Toll-like receptor 5,2014,111,19,7072-7077,http://www.pnas.org/content/111/19/7072.abstract,nan,http://www.pnas.org/content/111/19/7072.full,http://www.pnas.org/content/111/19/7072.full.pdf,,yes,
Biological Sciences,Medical Sciences,"Shuangba He, Chun-Hao Chen, Natalya Chernichenko, Shizhi He, Richard L. Bakst, Fernando Barajas, Sylvie Deborde, Peter J. Allen, Efsevia Vakiani, Zhenkun Yu, Richard J. Wong, Michele D. Sobolewski, Ronald J. Bosch, Elizabeth Fyne, Michael Piatak, John M. Coffin, John W. Mellors, Lingchen Fu, Wei Ning, Lixia Guo, Xiaofei Sun, Sudhansu K. Dey, Rupesh Chaturvedi, Keith T. Wilson, Raymond N. DuBois, Amanda E. Boe, Sheila B. Murphy, Aaron T. Place, Varun Nagpal, Luisa Morales-Nebreda, Daniela Urich, Susan E. Quaggin, G. R. Scott Budinger, Gökhan M. Mutlu, Toshio Miyata, Douglas E. Vaughan, Ling Liu, Shangda Yang, Nan Song, Xing Zhou, Jie Gao, Na Yu, Lin Shan, Qian Wang, Jing Liang, Chenghao Xuan, Yan Wang, Yongfeng Shang, Lei Shi",GFRα1 released by nerves enhances cancer cell perineural invasion through GDNF-RET signaling,2014,111,19,E2008-E2017,http://www.pnas.org/content/111/19/E2008.abstract,nan,http://www.pnas.org/content/111/19/E2008.full,http://www.pnas.org/content/111/19/E2008.full.pdf,,yes,
Biological Sciences,Medical Sciences,"Anthony R. Cillo, Michele D. Sobolewski, Ronald J. Bosch, Elizabeth Fyne, Michael Piatak, John M. Coffin, John W. Mellors",Quantification of HIV-1 latency reversal in resting CD4,2014,111,19,7078-7083,http://www.pnas.org/content/111/19/7078.abstract,nan,http://www.pnas.org/content/111/19/7078.full,http://www.pnas.org/content/111/19/7078.full.pdf,,yes,
Biological Sciences,Medical Sciences,"Dingzhi Wang, Lingchen Fu, Wei Ning, Lixia Guo, Xiaofei Sun, Sudhansu K. Dey, Rupesh Chaturvedi, Keith T. Wilson, Raymond N. DuBois",Peroxisome proliferator-activated receptor δ promotes colonic inflammation and tumor growth,2014,111,19,7084-7089,http://www.pnas.org/content/111/19/7084.abstract,nan,http://www.pnas.org/content/111/19/7084.full,http://www.pnas.org/content/111/19/7084.full.pdf,,yes,
Biological Sciences,Medical Sciences,"Mesut Eren, Amanda E. Boe, Sheila B. Murphy, Aaron T. Place, Varun Nagpal, Luisa Morales-Nebreda, Daniela Urich, Susan E. Quaggin, G. R. Scott Budinger, Gökhan M. Mutlu, Toshio Miyata, Douglas E. Vaughan",PAI-1–regulated extracellular proteolysis governs senescence and survival in,2014,111,19,7090-7095,http://www.pnas.org/content/111/19/7090.abstract,nan,http://www.pnas.org/content/111/19/7090.full,http://www.pnas.org/content/111/19/7090.full.pdf,,yes,
Biological Sciences,Medical Sciences,"Xin Li, Ling Liu, Shangda Yang, Nan Song, Xing Zhou, Jie Gao, Na Yu, Lin Shan, Qian Wang, Jing Liang, Chenghao Xuan, Yan Wang, Yongfeng Shang, Lei Shi",Histone demethylase KDM5B is a key regulator of genome stability,2014,111,19,7096-7101,http://www.pnas.org/content/111/19/7096.abstract,nan,http://www.pnas.org/content/111/19/7096.full,http://www.pnas.org/content/111/19/7096.full.pdf,,yes,
Biological Sciences,Microbiology,"Xian-Chun Tang, Sudhakar S. Agnihothram, Yongjun Jiao, Jeremy Stanhope, Rachel L. Graham, Eric C. Peterson, Yuval Avnir, Aimee St. Clair Tallarico, Jared Sheehan, Quan Zhu, Ralph S. Baric, Wayne A. Marasco, Stephanie Elizabeth Zmina, Charles Morgan Stopford, Jonida Toska, Arne Rietsch, Oliwia W. Zurek, Delisha D. Meishery, Kyler B. Pallister, Cheryl L. Malone, Alexander R. Horswill, Jovanka M. Voyich, Andreas Gahlmann, Grant R. Bowman, Adam M. Perez, Alexander R. S. von Diezmann, Michael R. Eckart, W. E. Moerner, Lucy Shapiro, Nicholas Waglechner, Kalinka Koteva, Gerard D. Wright, Sonja Schmid, Lauren C. Aguado, Leah R. Sabin, Ari Yasunaga, Jaehee V. Shim, David Sachs, Sara Cherry, Benjamin R. tenOever, Joseph Prescott, Friederike Feldmann, Elaine Haddock, Rebecca Rosenke, Atsushi Okumura, Douglas Brining, Eric Dahlstrom, Stephen F. Porcella, Hideki Ebihara, Dana P. Scott, Brian Hjelle, Heinz Feldmann",Identification of human neutralizing antibodies against MERS-CoV and their role in virus adaptive evolution,2014,111,19,E2018-E2026,http://www.pnas.org/content/111/19/E2018.abstract,nan,http://www.pnas.org/content/111/19/E2018.full,http://www.pnas.org/content/111/19/E2018.full.pdf,,yes,
