category,category_minor,authors,title,year,volume,issue,pages,url_abstract,url_extract,url_fulltext,url_fullpdf,url_abstract_is_duplicate,download_abstract,download_fullpdf
Biological Sciences,Applied Biological Sciences,"Jun Tang, Darin Salloum, Brandon Carney, Christian Brand, Susanne Kossatz, Ahmad Sadique, Jason S. Lewis, Wolfgang A. Weber, Hans-Guido Wendel, Thomas Reiner, Hanaé Bradshaw, Thanh-Tung Ha, José Halloy, Ramiro Godoy-Diana, Benjamin Thiria",Targeted PET imaging strategy to differentiate malignant from inflamed lymph nodes in diffuse large B-cell lymphoma,2017,114,36,E7441-E7449,http://www.pnas.org/content/114/36/E7441.abstract,nan,http://www.pnas.org/content/114/36/E7441.full,http://www.pnas.org/content/114/36/E7441.full.pdf,,yes,
Biological Sciences,Biochemistry,"Shuzhen Liu, Hua Liu, Andrea Johnston, Sarah Hanna-Addams, Eduardo Reynoso, Yougui Xiang, Zhigao Wang",MLKL forms disulfide bond-dependent amyloid-like polymers to induce necroptosis,2017,114,36,E7450-E7459,http://www.pnas.org/content/114/36/E7450.abstract,nan,http://www.pnas.org/content/114/36/E7450.full,http://www.pnas.org/content/114/36/E7450.full.pdf,,yes,
Biological Sciences,Biochemistry,"Brian C. Avanzino, Gabriele Fuchs, Christopher S. Fraser","Cellular cap-binding protein, eIF4E, promotes picornavirus genome restructuring and translation",2017,114,36,9611-9616,http://www.pnas.org/content/114/36/9611.abstract,nan,http://www.pnas.org/content/114/36/9611.full,http://www.pnas.org/content/114/36/9611.full.pdf,,yes,
Biological Sciences,Biophysics and Computational Biology,"Mark Kowarsky, Joan Camunas-Soler, Michael Kertesz, Iwijn De Vlaminck, Winston Koh, Wenying Pan, Lance Martin, Norma F. Neff, Jennifer Okamoto, Ronald J. Wong, Sandhya Kharbanda, Yasser El-Sayed, Yair Blumenfeld, David K. Stevenson, Gary M. Shaw, Nathan D. Wolfe, Stephen R. Quake",Numerous uncharacterized and highly divergent microbes which colonize humans are revealed by circulating cell-free DNA,2017,114,36,9623-9628,http://www.pnas.org/content/114/36/9623.abstract,nan,http://www.pnas.org/content/114/36/9623.full,http://www.pnas.org/content/114/36/9623.full.pdf,,yes,
Biological Sciences,Cell Biology,"Tianyi Zhang, Fu-Ning Hsu, Xiao-Jun Xie, Xiao Li, Mengmeng Liu, Xinsheng Gao, Xun Pei, Yang Liao, Wei Du, Jun-Yuan Ji, Nobuya Koike, Munehiro Ohashi, Yoshiki Tsuchiya, Qing Jun Meng, Yoichi Minami, Masayuki Hara, Moe Hisatomi, Kazuhiro Yagita, Andrew R. Stiff, Maryam Bainazar, Kelly Regan, Gonzalo N. Olaverria Salavaggione, Sophia Maharry, James S. Blachly, Madison Krischak, Christopher J. Walker, Nicholas Latchana, Susheela Tridandapani, Albert de la Chapelle, Ann-Kathrin Eisfeld, William E. Carson",Reversal of hyperactive Wnt signaling-dependent adipocyte defects by peptide boronic acids,2017,114,36,E7469-E7478,http://www.pnas.org/content/114/36/E7469.abstract,nan,http://www.pnas.org/content/114/36/E7469.full,http://www.pnas.org/content/114/36/E7469.full.pdf,,yes,
Biological Sciences,Cell Biology,"Yasuhiro Umemura, Nobuya Koike, Munehiro Ohashi, Yoshiki Tsuchiya, Qing Jun Meng, Yoichi Minami, Masayuki Hara, Moe Hisatomi, Kazuhiro Yagita",Involvement of posttranscriptional regulation of,2017,114,36,E7479-E7488,http://www.pnas.org/content/114/36/E7479.abstract,nan,http://www.pnas.org/content/114/36/E7479.full,http://www.pnas.org/content/114/36/E7479.full.pdf,,yes,
Biological Sciences,Cell Biology,"Megan C. Duggan, Andrew R. Stiff, Maryam Bainazar, Kelly Regan, Gonzalo N. Olaverria Salavaggione, Sophia Maharry, James S. Blachly, Madison Krischak, Christopher J. Walker, Nicholas Latchana, Susheela Tridandapani, Albert de la Chapelle, Ann-Kathrin Eisfeld, William E. Carson",Identification of NRAS isoform 2 overexpression as a mechanism facilitating BRAF inhibitor resistance in malignant melanoma,2017,114,36,9629-9634,http://www.pnas.org/content/114/36/9629.abstract,nan,http://www.pnas.org/content/114/36/9629.full,http://www.pnas.org/content/114/36/9629.full.pdf,,yes,
Biological Sciences,Ecology,"William D. Newmark, Clinton N. Jenkins, Stuart L. Pimm, Phoebe B. McNeally, John M. Halley, Daniel H. Janzen, Winnie Hallwachs, Samuel P. Jaffe, Noah Fierer",Targeted habitat restoration can reduce extinction rates in fragmented forests,2017,114,36,9635-9640,http://www.pnas.org/content/114/36/9635.abstract,nan,http://www.pnas.org/content/114/36/9635.full,http://www.pnas.org/content/114/36/9635.full.pdf,,yes,
Biological Sciences,Ecology,"Tobin J. Hammer, Daniel H. Janzen, Winnie Hallwachs, Samuel P. Jaffe, Noah Fierer",Caterpillars lack a resident gut microbiome,2017,114,36,9641-9646,http://www.pnas.org/content/114/36/9641.abstract,nan,http://www.pnas.org/content/114/36/9641.full,http://www.pnas.org/content/114/36/9641.full.pdf,,yes,
Biological Sciences,Environmental Sciences,"Adam Monier, Aurélie Chambouvet, David S. Milner, Victoria Attah, Ramón Terrado, Connie Lovejoy, Hervé Moreau, Alyson E. Santoro, Évelyne Derelle, Thomas A. Richards, Juan Paritsis, Ignacio A. Mundo, Thomas T. Veblen, Thomas Kitzberger, Grant J. Williamson, Ezequiel Aráoz, Carlos Bustos-Schindler, Mauro E. González, H. Ricardo Grau, Juan M. Quezada, Niklaus E. Zimmermann, Andrea Stenke, Xin Li, Elke L. Hodson, Gaofeng Zhu, Chunlin Huang, Benjamin Poulter",Host-derived viral transporter protein for nitrogen uptake in infected marine phytoplankton,2017,114,36,E7489-E7498,http://www.pnas.org/content/114/36/E7489.abstract,nan,http://www.pnas.org/content/114/36/E7489.full,http://www.pnas.org/content/114/36/E7489.full.pdf,,yes,
Biological Sciences,Evolution,"María-José Endara, Phyllis D. Coley, Gabrielle Ghabash, James A. Nicholls, Kyle G. Dexter, David A. Donoso, Graham N. Stone, R. Toby Pennington, Thomas A. Kursar, Michael C. Saul, Frida Corona, Lindsey Block, Amy Cash Ahmed, Sihai D. Zhao, Gene E. Robinson",Coevolutionary arms race versus host defense chase in a tropical herbivore–plant system,2017,114,36,E7499-E7505,http://www.pnas.org/content/114/36/E7499.abstract,nan,http://www.pnas.org/content/114/36/E7499.full,http://www.pnas.org/content/114/36/E7499.full.pdf,,yes,
Biological Sciences,Evolution,"Hagai Y. Shpigler, Michael C. Saul, Frida Corona, Lindsey Block, Amy Cash Ahmed, Sihai D. Zhao, Gene E. Robinson",Deep evolutionary conservation of autism-related genes,2017,114,36,9653-9658,http://www.pnas.org/content/114/36/9653.abstract,nan,http://www.pnas.org/content/114/36/9653.full,http://www.pnas.org/content/114/36/9653.full.pdf,,yes,
Biological Sciences,Genetics,"Robert Sonowal, Alyson Swimm, Anusmita Sahoo, Liping Luo, Yohei Matsunaga, Ziqi Wu, Jui A. Bhingarde, Elizabeth A. Ejzak, Ayush Ranawade, Hiroshi Qadota, Domonica N. Powell, Christopher T. Capaldo, Jonathan M. Flacker, Rhienallt M. Jones, Guy M. Benian, Daniel Kalman, Matthew J. Markert, Shayna C. Groves, Paul E. Hardin, Christine Merlin, Robert J. S. Murray, Marco De Gobbi, Ricarda Gaentzsch, David Garrick, Helena Ayyub, Taiping Chen, En Li, Jelena Telenius, Magnus Lynch, Bryony Graham, Andrew J. H. Smith, Jonathan N. Lund, Jim R. Hughes, Douglas R. Higgs, Cristina Tufarelli, Kärt Tomberg, Amy E. Siebert, Guojing Zhu, Mary E. Winn, Sarah L. Dobies, Sara L. Manning, Marisa A. Brake, Audrey C. Cleuren, Linzi M. Hobbs, Lena M. Mishack, Alexander J. Johnston, Emilee Kotnik, David R. Siemieniak, Jishu Xu, Jun Z. Li, Thomas L. Saunders, David Ginsburg, Sascha E. Liberti, Ivan Vogel, Signe W. Jørgensen, Ian D. Hickson, Hocine W. Mankouri",Indoles from commensal bacteria extend healthspan,2017,114,36,E7506-E7515,http://www.pnas.org/content/114/36/E7506.abstract,nan,http://www.pnas.org/content/114/36/E7506.full,http://www.pnas.org/content/114/36/E7506.full.pdf,,yes,
Biological Sciences,Genetics,"Ying Zhang, Matthew J. Markert, Shayna C. Groves, Paul E. Hardin, Christine Merlin",Vertebrate-like CRYPTOCHROME 2 from monarch regulates circadian transcription via independent repression of CLOCK and BMAL1 activity,2017,114,36,E7516-E7525,http://www.pnas.org/content/114/36/E7516.abstract,nan,http://www.pnas.org/content/114/36/E7516.full,http://www.pnas.org/content/114/36/E7516.full.pdf,,yes,
Biological Sciences,Genetics,"Danuta M. Jeziorska, Robert J. S. Murray, Marco De Gobbi, Ricarda Gaentzsch, David Garrick, Helena Ayyub, Taiping Chen, En Li, Jelena Telenius, Magnus Lynch, Bryony Graham, Andrew J. H. Smith, Jonathan N. Lund, Jim R. Hughes, Douglas R. Higgs, Cristina Tufarelli",DNA methylation of intragenic CpG islands depends on their transcriptional activity during differentiation and disease,2017,114,36,E7526-E7535,http://www.pnas.org/content/114/36/E7526.abstract,nan,http://www.pnas.org/content/114/36/E7526.full,http://www.pnas.org/content/114/36/E7526.full.pdf,,yes,
Biological Sciences,Genetics,"Randal J. Westrick, Kärt Tomberg, Amy E. Siebert, Guojing Zhu, Mary E. Winn, Sarah L. Dobies, Sara L. Manning, Marisa A. Brake, Audrey C. Cleuren, Linzi M. Hobbs, Lena M. Mishack, Alexander J. Johnston, Emilee Kotnik, David R. Siemieniak, Jishu Xu, Jun Z. Li, Thomas L. Saunders, David Ginsburg",Sensitized mutagenesis screen in Factor V Leiden mice identifies thrombosis suppressor loci,2017,114,36,9659-9664,http://www.pnas.org/content/114/36/9659.abstract,nan,http://www.pnas.org/content/114/36/9659.full,http://www.pnas.org/content/114/36/9659.full.pdf,,yes,
Biological Sciences,Genetics,"Nicolai B. Larsen, Sascha E. Liberti, Ivan Vogel, Signe W. Jørgensen, Ian D. Hickson, Hocine W. Mankouri",Stalled replication forks generate a distinct mutational signature in yeast,2017,114,36,9665-9670,http://www.pnas.org/content/114/36/9665.abstract,nan,http://www.pnas.org/content/114/36/9665.full,http://www.pnas.org/content/114/36/9665.full.pdf,,yes,
Biological Sciences,Immunology and Inflammation,"Soyoung A. Oh, Ming Liu, Briana G. Nixon, Davina Kang, Ahmed Toure, Michael Bivona, Ming O. Li, Saori Inafuku, Lama Mulki, Yoko Okunuki, Ryoji Yanai, Kaylee E. Smith, Clifford B. Kim, Garrett Klokman, Diane R. Bielenberg, Narender Puli, John R. Falck, Deeba Husain, Joan W. Miller, Matthew L. Edin, Darryl C. Zeldin, Kin Sing Stephen Lee, Bruce D. Hammock, Wolf-Hagen Schunck, Kip M. Connor, Lindsay Kua, Alessandro Tanca, Mauro Pala, Antonio Palomba, Ceylan Tanes, Kyle Bittinger, Sergio Uzzau, Christophe Benoist, Diane Mathis, Nahuel A. Paolini, Regina Stark, Marieke von Lindern, Monika C. Wolkers",Foxp3-independent mechanism by which TGF-β controls peripheral T cell tolerance,2017,114,36,E7536-E7544,http://www.pnas.org/content/114/36/E7536.abstract,nan,http://www.pnas.org/content/114/36/E7536.full,http://www.pnas.org/content/114/36/E7536.full.pdf,,yes,
Biological Sciences,Immunology and Inflammation,"Eiichi Hasegawa, Saori Inafuku, Lama Mulki, Yoko Okunuki, Ryoji Yanai, Kaylee E. Smith, Clifford B. Kim, Garrett Klokman, Diane R. Bielenberg, Narender Puli, John R. Falck, Deeba Husain, Joan W. Miller, Matthew L. Edin, Darryl C. Zeldin, Kin Sing Stephen Lee, Bruce D. Hammock, Wolf-Hagen Schunck, Kip M. Connor",Cytochrome P450 monooxygenase lipid metabolites are significant second messengers in the resolution of choroidal neovascularization,2017,114,36,E7545-E7553,http://www.pnas.org/content/114/36/E7545.abstract,nan,http://www.pnas.org/content/114/36/E7545.full,http://www.pnas.org/content/114/36/E7545.full.pdf,,yes,
Biological Sciences,Immunology and Inflammation,"Michael Silverman, Lindsay Kua, Alessandro Tanca, Mauro Pala, Antonio Palomba, Ceylan Tanes, Kyle Bittinger, Sergio Uzzau, Christophe Benoist, Diane Mathis",Protective major histocompatibility complex allele prevents type 1 diabetes by shaping the intestinal microbiota early in ontogeny,2017,114,36,9671-9676,http://www.pnas.org/content/114/36/9671.abstract,nan,http://www.pnas.org/content/114/36/9671.full,http://www.pnas.org/content/114/36/9671.full.pdf,,yes,
Biological Sciences,Immunology and Inflammation,"Fiamma Salerno, Nahuel A. Paolini, Regina Stark, Marieke von Lindern, Monika C. Wolkers",Distinct PKC-mediated posttranscriptional events set cytokine production kinetics in CD8,2017,114,36,9677-9682,http://www.pnas.org/content/114/36/9677.abstract,nan,http://www.pnas.org/content/114/36/9677.full,http://www.pnas.org/content/114/36/9677.full.pdf,,yes,
Biological Sciences,Medical Sciences,"Stephen E. Kurtz, Christopher A. Eide, Andy Kaempf, Vishesh Khanna, Samantha L. Savage, Angela Rofelty, Isabel English, Hibery Ho, Ravi Pandya, William J. Bolosky, Hoifung Poon, Michael W. Deininger, Robert Collins, Ronan T. Swords, Justin Watts, Daniel A. Pollyea, Bruno C. Medeiros, Elie Traer, Cristina E. Tognon, Motomi Mori, Brian J. Druker, Jeffrey W. Tyner",Molecularly targeted drug combinations demonstrate selective effectiveness for myeloid- and lymphoid-derived hematologic malignancies,2017,114,36,E7554-E7563,http://www.pnas.org/content/114/36/E7554.abstract,nan,http://www.pnas.org/content/114/36/E7554.full,http://www.pnas.org/content/114/36/E7554.full.pdf,,yes,
Biological Sciences,Medical Sciences,"Liangru Ke, Hufeng Zhou, Chong Wang, Geng Xiong, Yanqun Xiang, Yihong Ling, Abdelmajid Khabir, George S. Tsao, Yixin Zeng, Musheng Zeng, Pierre Busson, Elliott Kieff, Xiang Guo, Bo Zhao",Nasopharyngeal carcinoma super-enhancer–driven ETV6 correlates with prognosis,2017,114,36,9683-9688,http://www.pnas.org/content/114/36/9683.abstract,nan,http://www.pnas.org/content/114/36/9683.full,http://www.pnas.org/content/114/36/9683.full.pdf,,yes,
Biological Sciences,Medical Sciences,"Alena Stsiapanava, Bengt Samuelsson, Jesper Z. Haeggström",Capturing LTA,2017,114,36,9689-9694,http://www.pnas.org/content/114/36/9689.abstract,nan,http://www.pnas.org/content/114/36/9689.full,http://www.pnas.org/content/114/36/9689.full.pdf,,yes,
Biological Sciences,Medical Sciences,"Alice Emptoz, Vincent Michel, Andrea Lelli, Omar Akil, Jacques Boutet de Monvel, Ghizlene Lahlou, Anaïs Meyer, Typhaine Dupont, Sylvie Nouaille, Elody Ey, Filipa Franca de Barros, Mathieu Beraneck, Didier Dulon, Jean-Pierre Hardelin, Lawrence Lustig, Paul Avan, Christine Petit, Saaid Safieddine",Local gene therapy durably restores vestibular function in a mouse model of Usher syndrome type 1G,2017,114,36,9695-9700,http://www.pnas.org/content/114/36/9695.abstract,nan,http://www.pnas.org/content/114/36/9695.full,http://www.pnas.org/content/114/36/9695.full.pdf,,yes,
Biological Sciences,Medical Sciences,"Hind Hashwah, Corina A. Schmid, Sabrina Kasser, Katrin Bertram, Anna Stelling, Markus G. Manz, Anne Müller","Inactivation of CREBBP expands the germinal center B cell compartment, down-regulates MHCII expression and promotes DLBCL growth",2017,114,36,9701-9706,http://www.pnas.org/content/114/36/9701.abstract,nan,http://www.pnas.org/content/114/36/9701.full,http://www.pnas.org/content/114/36/9701.full.pdf,,yes,
Biological Sciences,Microbiology,"Yan Wu, Yaohua Zhu, Feng Gao, Yongjun Jiao, Babayemi O. Oladejo, Yan Chai, Yuhai Bi, Shan Lu, Mengqiu Dong, Chang Zhang, Guangmei Huang, Gary Wong, Na Li, Yanfang Zhang, Yan Li, Wen-hai Feng, Yi Shi, Mifang Liang, Rongguang Zhang, Jianxun Qi, George F. Gao, Manman Zhang, Chao Gao, Yipeng Zhang, Yongsheng Ge, Shiting Guo, Xiaoting Guo, Zikang Zhou, Qiuyuan Liu, Yingxin Zhang, Cuiqing Ma, Fei Tao, Ping Xu, Xue-Sheng Han, Frederick W. Dahlquist, John S. Parkinson, Sou Miyake, Matt Cahill, Manikandan Vinu, Timothy J. Hackmann, Jochen Blom, Matthew D. Tietbohl, Michael L. Berumen, Ulrich Stingl, Hanliang Guo, Eric Koch, Elizabeth A. C. Heath-Heckman, John C. Hermanson, Edward G. Ruby, John O. Dabiri, Eva Kanso, Margaret McFall-Ngai",Structures of phlebovirus glycoprotein Gn and identification of a neutralizing antibody epitope,2017,114,36,E7564-E7573,http://www.pnas.org/content/114/36/E7564.abstract,nan,http://www.pnas.org/content/114/36/E7564.full,http://www.pnas.org/content/114/36/E7564.full.pdf,,yes,
Biological Sciences,Microbiology,"Wen Zhang, Manman Zhang, Chao Gao, Yipeng Zhang, Yongsheng Ge, Shiting Guo, Xiaoting Guo, Zikang Zhou, Qiuyuan Liu, Yingxin Zhang, Cuiqing Ma, Fei Tao, Ping Xu",Coupling between,2017,114,36,E7574-E7582,http://www.pnas.org/content/114/36/E7574.abstract,nan,http://www.pnas.org/content/114/36/E7574.full,http://www.pnas.org/content/114/36/E7574.full.pdf,,yes,
Biological Sciences,Microbiology,"Run-Zhi Lai, Xue-Sheng Han, Frederick W. Dahlquist, John S. Parkinson",Paradoxical enhancement of chemoreceptor detection sensitivity by a sensory adaptation enzyme,2017,114,36,E7583-E7591,http://www.pnas.org/content/114/36/E7583.abstract,nan,http://www.pnas.org/content/114/36/E7583.full,http://www.pnas.org/content/114/36/E7583.full.pdf,,yes,
Biological Sciences,Microbiology,"David Kamanda Ngugi, Sou Miyake, Matt Cahill, Manikandan Vinu, Timothy J. Hackmann, Jochen Blom, Matthew D. Tietbohl, Michael L. Berumen, Ulrich Stingl",Genomic diversification of giant enteric symbionts reflects host dietary lifestyles,2017,114,36,E7592-E7601,http://www.pnas.org/content/114/36/E7592.abstract,nan,http://www.pnas.org/content/114/36/E7592.full,http://www.pnas.org/content/114/36/E7592.full.pdf,,yes,
Biological Sciences,Neuroscience,"Kai Du, Yu-Wei Wu, Robert Lindroos, Yu Liu, Balázs Rózsa, Gergely Katona, Jun B. Ding, Jeanette Hellgren Kotaleski",Cell-type–specific inhibition of the dendritic plateau potential in striatal spiny projection neurons,2017,114,36,E7612-E7621,http://www.pnas.org/content/114/36/E7612.abstract,nan,http://www.pnas.org/content/114/36/E7612.full,http://www.pnas.org/content/114/36/E7612.full.pdf,,yes,
Biological Sciences,Neuroscience,"Jianan Chen, Yongting Luo, Hui Hui, Tanxi Cai, Hongxin Huang, Fuquan Yang, Jing Feng, Jingjing Zhang, Xiyun Yan",CD146 coordinates brain endothelial cell–pericyte communication for blood–brain barrier development,2017,114,36,E7622-E7631,http://www.pnas.org/content/114/36/E7622.abstract,nan,http://www.pnas.org/content/114/36/E7622.full,http://www.pnas.org/content/114/36/E7622.full.pdf,,yes,
Biological Sciences,Neuroscience,"Lindsey B. Shelton, Jeremy D. Baker, Dali Zheng, Leia E. Sullivan, Parth K. Solanki, Jack M. Webster, Zheying Sun, Jonathan J. Sabbagh, Bryce A. Nordhues, John Koren, Suman Ghosh, Brian S. J. Blagg, Laura J. Blair, Chad A. Dickey",Hsp90 activator Aha1 drives production of pathological tau aggregates,2017,114,36,9707-9712,http://www.pnas.org/content/114/36/9707.abstract,nan,http://www.pnas.org/content/114/36/9707.full,http://www.pnas.org/content/114/36/9707.full.pdf,,yes,
Biological Sciences,Neuroscience,"Wei Tang, Hesheng Liu, Linda Douw, Mark A. Kramer, Uri T. Eden, Matti S. Hämäläinen, Steven M. Stufflebeam",Dynamic connectivity modulates local activity in the core regions of the default-mode network,2017,114,36,9713-9718,http://www.pnas.org/content/114/36/9713.abstract,nan,http://www.pnas.org/content/114/36/9713.full,http://www.pnas.org/content/114/36/9713.full.pdf,,yes,
Biological Sciences,Neuroscience,Juan D. Goutman,Mechanisms of synaptic depression at the hair cell ribbon synapse that support auditory nerve function,2017,114,36,9719-9724,http://www.pnas.org/content/114/36/9719.abstract,nan,http://www.pnas.org/content/114/36/9719.full,http://www.pnas.org/content/114/36/9719.full.pdf,,yes,
Biological Sciences,Pharmacology,"Albert H. Chan, Won-Gil Lee, Krasimir A. Spasov, José A. Cisneros, Shalley N. Kudalkar, Zaritza O. Petrova, Amanda B. Buckingham, Karen S. Anderson, William L. Jorgensen",Covalent inhibitors for eradication of drug-resistant HIV-1 reverse transcriptase: From design to protein crystallography,2017,114,36,9725-9730,http://www.pnas.org/content/114/36/9725.abstract,nan,http://www.pnas.org/content/114/36/9725.full,http://www.pnas.org/content/114/36/9725.full.pdf,,yes,
Biological Sciences,Physiology,"Rigo Cintron-Colon, Manuel Sanchez-Alavez, William Nguyen, Simone Mori, Ruben Gonzalez-Rivera, Tiffany Lien, Tamas Bartfai, Saba Aïd, Jean-Christophe François, Martin Holzenberger, Bruno Conti, Ilaria Drago, Sany Hoxha, Ryuichi Yamada, Olena Mahneva, Kimberley D. Bruce, Alina Soto Obando, Bruno Conti, William W. Ja",Insulin-like growth factor 1 receptor regulates hypothermia during calorie restriction,2017,114,36,9731-9736,http://www.pnas.org/content/114/36/9731.abstract,nan,http://www.pnas.org/content/114/36/9731.full,http://www.pnas.org/content/114/36/9731.full.pdf,,yes,
Biological Sciences,Physiology,"Gil B. Carvalho, Ilaria Drago, Sany Hoxha, Ryuichi Yamada, Olena Mahneva, Kimberley D. Bruce, Alina Soto Obando, Bruno Conti, William W. Ja",The 4E-BP growth pathway regulates the effect of ambient temperature on,2017,114,36,9737-9742,http://www.pnas.org/content/114/36/9737.abstract,nan,http://www.pnas.org/content/114/36/9737.full,http://www.pnas.org/content/114/36/9737.full.pdf,,yes,
Biological Sciences,Plant Biology,"Maria Angels de Luis Balaguer, Adam P. Fisher, Natalie M. Clark, Maria Guadalupe Fernandez-Espinosa, Barbara K. Möller, Dolf Weijers, Jan U. Lohmann, Cranos Williams, Oscar Lorenzo, Rosangela Sozzani, Micol De Ruvo, Elena Pacifici, Elena Salvi, Rosangela Sozzani, Philip N. Benfey, Wolfgang Busch, Ondrej Novak, Karin Ljung, Luisa Di Paola, Athanasius F. M. Marée, Paolo Costantino, Verônica A. Grieneisen, Sabrina Sabatini",Predicting gene regulatory networks by combining spatial and temporal gene expression data in,2017,114,36,E7632-E7640,http://www.pnas.org/content/114/36/E7632.abstract,nan,http://www.pnas.org/content/114/36/E7632.full,http://www.pnas.org/content/114/36/E7632.full.pdf,,yes,
Biological Sciences,Plant Biology,"Riccardo Di Mambro, Micol De Ruvo, Elena Pacifici, Elena Salvi, Rosangela Sozzani, Philip N. Benfey, Wolfgang Busch, Ondrej Novak, Karin Ljung, Luisa Di Paola, Athanasius F. M. Marée, Paolo Costantino, Verônica A. Grieneisen, Sabrina Sabatini",Auxin minimum triggers the developmental switch from cell division to cell differentiation in the,2017,114,36,E7641-E7649,http://www.pnas.org/content/114/36/E7641.abstract,nan,http://www.pnas.org/content/114/36/E7641.full,http://www.pnas.org/content/114/36/E7641.full.pdf,,yes,
Biological Sciences,Psychological and Cognitive Sciences,"Robert Baumgartner, Darrin K. Reed, Brigitta Tóth, Virginia Best, Piotr Majdak, H. Steven Colburn, Barbara Shinn-Cunningham",Asymmetries in behavioral and neural responses to spectral cues demonstrate the generality of auditory looming bias,2017,114,36,9743-9748,http://www.pnas.org/content/114/36/9743.abstract,nan,http://www.pnas.org/content/114/36/9743.full,http://www.pnas.org/content/114/36/9743.full.pdf,,yes,
Corrections (Online Only),Psychological and Cognitive Sciences,nan,"Correction for Fan et al., Overexpression of a pH-sensitive nitrate transporter in rice increases crop yields",2017,114,36,E7650,http://www.pnas.org/content/114/36/E7650.abstract,nan,http://www.pnas.org/content/114/36/E7650.full,http://www.pnas.org/content/114/36/E7650.full.pdf,,yes,
Corrections (Online Only),Psychological and Cognitive Sciences,nan,"Correction for Kidger et al., Dual-specificity phosphatase 5 controls the localized inhibition, propagation, and transforming potential of ERK signaling",2017,114,36,E7651,http://www.pnas.org/content/114/36/E7651.abstract,nan,http://www.pnas.org/content/114/36/E7651.full,http://www.pnas.org/content/114/36/E7651.full.pdf,,yes,
This Week in PNAS,nan,nan,In This Issue,2017,114,37,9749-9751,http://www.pnas.org/content/114/37/9749.abstract,nan,http://www.pnas.org/content/114/37/9749.full,http://www.pnas.org/content/114/37/9749.full.pdf,,yes,
Core Concepts,nan,Amber Dance,"Core Concept: Human artificial chromosomes offer insights, therapeutic possibilities, and challenges",2017,114,37,9752-9754,http://www.pnas.org/content/114/37/9752.abstract,nan,http://www.pnas.org/content/114/37/9752.full,http://www.pnas.org/content/114/37/9752.full.pdf,,yes,
QnAs,nan,Paul Gabrielsen,QnAs with David B. Wake,2017,114,37,9755-9756,http://www.pnas.org/content/114/37/9755.abstract,nan,http://www.pnas.org/content/114/37/9755.full,http://www.pnas.org/content/114/37/9755.full.pdf,,yes,
QnAs,nan,Sandeep Ravindran,QnAs with Pardis Sabeti,2017,114,37,9757-9758,http://www.pnas.org/content/114/37/9757.abstract,nan,http://www.pnas.org/content/114/37/9757.full,http://www.pnas.org/content/114/37/9757.full.pdf,,yes,
Commentaries,nan,Louise A. Lewis,Hold the salt: Freshwater origin of primary plastids,2017,114,37,9759-9760,http://www.pnas.org/content/114/37/9759.abstract,nan,http://www.pnas.org/content/114/37/9759.full,http://www.pnas.org/content/114/37/9759.full.pdf,,yes,
Commentaries,nan,John Hawks,Neanderthals and Denisovans as biological invaders,2017,114,37,9761-9763,http://www.pnas.org/content/114/37/9761.abstract,nan,http://www.pnas.org/content/114/37/9761.full,http://www.pnas.org/content/114/37/9761.full.pdf,,yes,
Commentaries,nan,Daniel E. Schindler,Warmer climate squeezes aquatic predators out of their preferred habitat,2017,114,37,9764-9765,http://www.pnas.org/content/114/37/9764.abstract,nan,http://www.pnas.org/content/114/37/9764.full,http://www.pnas.org/content/114/37/9764.full.pdf,,yes,
PNAS Plus Significance Statements,nan,nan,PNAS Plus Significance Statements,2017,114,37,9766-9769,http://www.pnas.org/content/114/37/9766.abstract,nan,http://www.pnas.org/content/114/37/9766.full,http://www.pnas.org/content/114/37/9766.full.pdf,,yes,
Perspective,nan,"Alexander M. Milner, Kieran Khamis, Tom J. Battin, John E. Brittain, Nicholas E. Barrand, Leopold Füreder, Sophie Cauvy-Fraunié, Gísli Már Gíslason, Dean Jacobsen, David M. Hannah, Andrew J. Hodson, Eran Hood, Valeria Lencioni, Jón S. Ólafsson, Christopher T. Robinson, Martyn Tranter, Lee E. Brown",Glacier shrinkage driving global changes in downstream systems,2017,114,37,9770-9778,http://www.pnas.org/content/114/37/9770.abstract,nan,http://www.pnas.org/content/114/37/9770.full,http://www.pnas.org/content/114/37/9770.full.pdf,,yes,
Physical Sciences,Applied Physical Sciences,"Allison H. Squires, W. E. Moerner, Gianfausto Salvadori, Amir AghaKouchak, Brett F. Sanders, Richard A. Matthew, Bimal Kad, Christopher E. Wehrenberg, Bruce A. Remington, Eric N. Hahn, Karren L. More, Marc A. Meyers",Direct single-molecule measurements of phycocyanobilin photophysics in monomeric C-phycocyanin,2017,114,37,9779-9784,http://www.pnas.org/content/114/37/9779.abstract,nan,http://www.pnas.org/content/114/37/9779.full,http://www.pnas.org/content/114/37/9779.full.pdf,,yes,
Physical Sciences,Applied Physical Sciences,"Hamed R. Moftakhari, Gianfausto Salvadori, Amir AghaKouchak, Brett F. Sanders, Richard A. Matthew",Compounding effects of sea level rise and fluvial flooding,2017,114,37,9785-9790,http://www.pnas.org/content/114/37/9785.abstract,nan,http://www.pnas.org/content/114/37/9785.full,http://www.pnas.org/content/114/37/9785.full.pdf,,yes,
